idx,Pred
idx_41275,1141.0
idx_41276,1206.0
idx_41277,1206.0
idx_41278,1206.0
idx_41279,1206.0
idx_41280,1141.0
idx_41281,1206.0
idx_41282,1141.0
idx_41283,1206.0
idx_41284,1206.0
idx_41285,1206.0
idx_41286,1141.0
idx_41287,1206.0
idx_41288,1206.0
idx_41289,1206.0
idx_41290,1206.0
idx_41291,1206.0
idx_41292,1141.0
idx_41293,1141.0
idx_41294,1206.0
idx_41295,1206.0
idx_41296,1206.0
idx_41297,1206.0
idx_41298,1141.0
idx_41299,1206.0
idx_41300,1206.0
idx_41301,1206.0
idx_41302,1141.0
idx_41303,1141.0
idx_41304,1206.0
idx_41305,1141.0
idx_41306,1206.0
idx_41307,1206.0
idx_41308,1206.0
idx_41309,1206.0
idx_41310,1206.0
idx_41311,1141.0
idx_41312,1141.0
idx_41313,1141.0
idx_41314,1206.0
idx_41315,1206.0
idx_41316,1141.0
idx_41317,1206.0
idx_41318,1141.0
idx_41319,1206.0
idx_41320,1206.0
idx_41321,1206.0
idx_41322,1206.0
idx_41323,1206.0
idx_41324,1141.0
idx_41325,1141.0
idx_41326,1206.0
idx_41327,1206.0
idx_41328,1141.0
idx_41329,1206.0
idx_41330,1141.0
idx_41331,1206.0
idx_41332,1206.0
idx_41333,1206.0
idx_41334,1206.0
idx_41335,1206.0
idx_41336,1206.0
idx_41337,1141.0
idx_41338,1141.0
idx_41339,1141.0
idx_41340,1206.0
idx_41341,1206.0
idx_41342,1206.0
idx_41343,1141.0
idx_41344,1206.0
idx_41345,1141.0
idx_41346,1206.0
idx_41347,1206.0
idx_41348,1206.0
idx_41349,1206.0
idx_41350,1206.0
idx_41351,1206.0
idx_41352,1141.0
idx_41353,1141.0
idx_41354,1141.0
idx_41355,1206.0
idx_41356,1141.0
idx_41357,1206.0
idx_41358,1206.0
idx_41359,1141.0
idx_41360,1206.0
idx_41361,1206.0
idx_41362,1206.0
idx_41363,1206.0
idx_41364,1206.0
idx_41365,1206.0
idx_41366,1141.0
idx_41367,1141.0
idx_41368,1141.0
idx_41369,1206.0
idx_41370,1206.0
idx_41371,1141.0
idx_41372,1206.0
idx_41373,1206.0
idx_41374,1206.0
idx_41375,1206.0
idx_41376,1206.0
idx_41377,1206.0
idx_41378,1141.0
idx_41379,1141.0
idx_41380,1141.0
idx_41381,1141.0
idx_41382,1206.0
idx_41383,1206.0
idx_41384,1206.0
idx_41385,1206.0
idx_41386,1206.0
idx_41387,1206.0
idx_41388,1206.0
idx_41389,1206.0
idx_41390,1141.0
idx_41391,1141.0
idx_41392,1206.0
idx_41393,1206.0
idx_41394,1206.0
idx_41395,1206.0
idx_41396,1206.0
idx_41397,1206.0
idx_41398,1206.0
idx_41399,1141.0
idx_41400,1141.0
idx_41401,1206.0
idx_41402,1206.0
idx_41403,1141.0
idx_41404,1206.0
idx_41405,1206.0
idx_41406,1206.0
idx_41407,1141.0
idx_41408,1141.0
idx_41409,1141.0
idx_41410,1141.0
idx_41411,1206.0
idx_41412,1206.0
idx_41413,1206.0
idx_41414,1206.0
idx_41415,1141.0
idx_41416,1206.0
idx_41417,1141.0
idx_41418,1206.0
idx_41419,1206.0
idx_41420,1206.0
idx_41421,1141.0
idx_41422,1141.0
idx_41423,1206.0
idx_41424,1206.0
idx_41425,1206.0
idx_41426,1141.0
idx_41427,1206.0
idx_41428,1206.0
idx_41429,1141.0
idx_41430,1206.0
idx_41431,1206.0
idx_41432,1206.0
idx_41433,1206.0
idx_41434,1206.0
idx_41435,1141.0
idx_41436,1206.0
idx_41437,1206.0
idx_41438,1141.0
idx_41439,1206.0
idx_41440,1206.0
idx_41441,1141.0
idx_41442,1206.0
idx_41443,1206.0
idx_41444,1141.0
idx_41445,1206.0
idx_41446,1206.0
idx_41447,1206.0
idx_41448,1206.0
idx_41449,1206.0
idx_41450,1141.0
idx_41451,1206.0
idx_41452,1141.0
idx_41453,1206.0
idx_41454,1206.0
idx_41455,1206.0
idx_41456,1206.0
idx_41457,1206.0
idx_41458,1141.0
idx_41459,1206.0
idx_41460,1141.0
idx_41461,1141.0
idx_41462,1206.0
idx_41463,1206.0
idx_41464,1206.0
idx_41465,1141.0
idx_41466,1206.0
idx_41467,1206.0
idx_41468,1141.0
idx_41469,1206.0
idx_41470,1206.0
idx_41471,1206.0
idx_41472,1206.0
idx_41473,1206.0
idx_41474,1141.0
idx_41475,1141.0
idx_41476,1141.0
idx_41477,1206.0
idx_41478,1206.0
idx_41479,1206.0
idx_41480,1206.0
idx_41481,1141.0
idx_41482,1206.0
idx_41483,1206.0
idx_41484,1206.0
idx_41485,1206.0
idx_41486,1141.0
idx_41487,1206.0
idx_41488,1141.0
idx_41489,1141.0
idx_41490,1206.0
idx_41491,1206.0
idx_41492,1206.0
idx_41493,1141.0
idx_41494,1206.0
idx_41495,1206.0
idx_41496,1141.0
idx_41497,1206.0
idx_41498,1206.0
idx_41499,1206.0
idx_41500,1206.0
idx_41501,1206.0
idx_41502,1141.0
idx_41503,1141.0
idx_41504,1206.0
idx_41505,1141.0
idx_41506,1206.0
idx_41507,1141.0
idx_41508,1206.0
idx_41509,1141.0
idx_41510,1206.0
idx_41511,1206.0
idx_41512,1206.0
idx_41513,1206.0
idx_41514,1141.0
idx_41515,1206.0
idx_41516,1206.0
idx_41517,1206.0
idx_41518,1206.0
idx_41519,1206.0
idx_41520,1206.0
idx_41521,1141.0
idx_41522,1206.0
idx_41523,1141.0
idx_41524,1206.0
idx_41525,1206.0
idx_41526,1206.0
idx_41527,1206.0
idx_41528,1206.0
idx_41529,1141.0
idx_41530,1206.0
idx_41531,1206.0
idx_41532,1206.0
idx_41533,1206.0
idx_41534,1206.0
idx_41535,1206.0
idx_41536,1141.0
idx_41537,1206.0
idx_41538,1141.0
idx_41539,1206.0
idx_41540,1206.0
idx_41541,1141.0
idx_41542,1206.0
idx_41543,1206.0
idx_41544,1206.0
idx_41545,1206.0
idx_41546,1141.0
idx_41547,1206.0
idx_41548,1206.0
idx_41549,1206.0
idx_41550,1206.0
idx_41551,1206.0
idx_41552,1206.0
idx_41553,1141.0
idx_41554,1206.0
idx_41555,1141.0
idx_41556,1206.0
idx_41557,1206.0
idx_41558,1141.0
idx_41559,1206.0
idx_41560,1206.0
idx_41561,1206.0
idx_41562,1206.0
idx_41563,1141.0
idx_41564,1206.0
idx_41565,1141.0
idx_41566,1206.0
idx_41567,1206.0
idx_41568,1206.0
idx_41569,1206.0
idx_41570,1206.0
idx_41571,1206.0
idx_41572,1141.0
idx_41573,1206.0
idx_41574,1141.0
idx_41575,1141.0
idx_41576,1206.0
idx_41577,1206.0
idx_41578,1206.0
idx_41579,1206.0
idx_41580,1141.0
idx_41581,1206.0
idx_41582,1141.0
idx_41583,1141.0
idx_41584,1206.0
idx_41585,1206.0
idx_41586,1141.0
idx_41587,1206.0
idx_41588,1206.0
idx_41589,1206.0
idx_41590,1206.0
idx_41591,1141.0
idx_41592,1206.0
idx_41593,1141.0
idx_41594,1141.0
idx_41595,1206.0
idx_41596,1206.0
idx_41597,1206.0
idx_41598,1141.0
idx_41599,1206.0
idx_41600,1206.0
idx_41601,1141.0
idx_41602,1206.0
idx_41603,1206.0
idx_41604,1141.0
idx_41605,1206.0
idx_41606,1206.0
idx_41607,1206.0
idx_41608,1141.0
idx_41609,1141.0
idx_41610,1206.0
idx_41611,1141.0
idx_41612,1206.0
idx_41613,1206.0
idx_41614,1206.0
idx_41615,1206.0
idx_41616,1206.0
idx_41617,1141.0
idx_41618,1206.0
idx_41619,1141.0
idx_41620,1141.0
idx_41621,1206.0
idx_41622,1206.0
idx_41623,1141.0
idx_41624,1206.0
idx_41625,1206.0
idx_41626,1206.0
idx_41627,1206.0
idx_41628,1141.0
idx_41629,1206.0
idx_41630,1206.0
idx_41631,1206.0
idx_41632,1141.0
idx_41633,1206.0
idx_41634,1206.0
idx_41635,1141.0
idx_41636,1206.0
idx_41637,1141.0
idx_41638,1141.0
idx_41639,1141.0
idx_41640,1206.0
idx_41641,1141.0
idx_41642,1206.0
idx_41643,1206.0
idx_41644,1206.0
idx_41645,1206.0
idx_41646,1206.0
idx_41647,1206.0
idx_41648,1206.0
idx_41649,1206.0
idx_41650,1206.0
idx_41651,1141.0
idx_41652,1206.0
idx_41653,1141.0
idx_41654,1206.0
idx_41655,1206.0
idx_41656,1206.0
idx_41657,1206.0
idx_41658,1141.0
idx_41659,1206.0
idx_41660,1141.0
idx_41661,1141.0
idx_41662,1206.0
idx_41663,1206.0
idx_41664,1141.0
idx_41665,1206.0
idx_41666,1206.0
idx_41667,1206.0
idx_41668,1206.0
idx_41669,1206.0
idx_41670,1141.0
idx_41671,1206.0
idx_41672,1206.0
idx_41673,1206.0
idx_41674,1141.0
idx_41675,1141.0
idx_41676,1206.0
idx_41677,1141.0
idx_41678,1141.0
idx_41679,1206.0
idx_41680,1206.0
idx_41681,1141.0
idx_41682,1141.0
idx_41683,1206.0
idx_41684,1206.0
idx_41685,1206.0
idx_41686,1141.0
idx_41687,1141.0
idx_41688,1141.0
idx_41689,1206.0
idx_41690,1141.0
idx_41691,1141.0
idx_41692,1206.0
idx_41693,1206.0
idx_41694,1141.0
idx_41695,1141.0
idx_41696,1206.0
idx_41697,1206.0
idx_41698,1141.0
idx_41699,1206.0
idx_41700,1206.0
idx_41701,1206.0
idx_41702,1206.0
idx_41703,1206.0
idx_41704,1141.0
idx_41705,1141.0
idx_41706,1206.0
idx_41707,1141.0
idx_41708,1206.0
idx_41709,1206.0
idx_41710,1206.0
idx_41711,1206.0
idx_41712,1206.0
idx_41713,1141.0
idx_41714,1206.0
idx_41715,1206.0
idx_41716,1141.0
idx_41717,1206.0
idx_41718,1206.0
idx_41719,1141.0
idx_41720,1206.0
idx_41721,1206.0
idx_41722,1206.0
idx_41723,1206.0
idx_41724,1141.0
idx_41725,1141.0
idx_41726,1141.0
idx_41727,1206.0
idx_41728,1206.0
idx_41729,1141.0
idx_41730,1206.0
idx_41731,1206.0
idx_41732,1141.0
idx_41733,1206.0
idx_41734,1206.0
idx_41735,1206.0
idx_41736,1141.0
idx_41737,1206.0
idx_41738,1206.0
idx_41739,1206.0
idx_41740,1206.0
idx_41741,1206.0
idx_41742,1141.0
idx_41743,1141.0
idx_41744,1206.0
idx_41745,1206.0
idx_41746,1141.0
idx_41747,1206.0
idx_41748,1141.0
idx_41749,1206.0
idx_41750,1206.0
idx_41751,1141.0
idx_41752,1141.0
idx_41753,1206.0
idx_41754,1206.0
idx_41755,1206.0
idx_41756,1206.0
idx_41757,1206.0
idx_41758,1206.0
idx_41759,1141.0
idx_41760,1206.0
idx_41761,1141.0
idx_41762,1141.0
idx_41763,1206.0
idx_41764,1206.0
idx_41765,1141.0
idx_41766,1206.0
idx_41767,1206.0
idx_41768,1141.0
idx_41769,1206.0
idx_41770,1206.0
idx_41771,1141.0
idx_41772,1206.0
idx_41773,1206.0
idx_41774,1206.0
idx_41775,1206.0
idx_41776,1141.0
idx_41777,1141.0
idx_41778,1206.0
idx_41779,1206.0
idx_41780,1141.0
idx_41781,1206.0
idx_41782,1206.0
idx_41783,1206.0
idx_41784,1141.0
idx_41785,1206.0
idx_41786,1206.0
idx_41787,1206.0
idx_41788,1206.0
idx_41789,1206.0
idx_41790,1206.0
idx_41791,1206.0
idx_41792,1141.0
idx_41793,1206.0
idx_41794,1206.0
idx_41795,1206.0
idx_41796,1206.0
idx_41797,1206.0
idx_41798,1141.0
idx_41799,1141.0
idx_41800,1206.0
idx_41801,1206.0
idx_41802,1206.0
idx_41803,1206.0
idx_41804,1206.0
idx_41805,1206.0
idx_41806,1206.0
idx_41807,1206.0
idx_41808,1141.0
idx_41809,1206.0
idx_41810,1206.0
idx_41811,1206.0
idx_41812,1206.0
idx_41813,1206.0
idx_41814,1206.0
idx_41815,1141.0
idx_41816,1206.0
idx_41817,1206.0
idx_41818,1206.0
idx_41819,1141.0
idx_41820,1206.0
idx_41821,1206.0
idx_41822,1206.0
idx_41823,1206.0
idx_41824,1206.0
idx_41825,1206.0
idx_41826,1141.0
idx_41827,1206.0
idx_41828,1141.0
idx_41829,1141.0
idx_41830,1206.0
idx_41831,1206.0
idx_41832,1206.0
idx_41833,1206.0
idx_41834,1206.0
idx_41835,1206.0
idx_41836,1141.0
idx_41837,1206.0
idx_41838,1206.0
idx_41839,1206.0
idx_41840,1206.0
idx_41841,1206.0
idx_41842,1141.0
idx_41843,1206.0
idx_41844,1206.0
idx_41845,1141.0
idx_41846,1206.0
idx_41847,1141.0
idx_41848,1206.0
idx_41849,1206.0
idx_41850,1206.0
idx_41851,1141.0
idx_41852,1206.0
idx_41853,1206.0
idx_41854,1206.0
idx_41855,1141.0
idx_41856,1141.0
idx_41857,1206.0
idx_41858,1206.0
idx_41859,1206.0
idx_41860,1206.0
idx_41861,1206.0
idx_41862,1206.0
idx_41863,1206.0
idx_41864,1206.0
idx_41865,1206.0
idx_41866,1141.0
idx_41867,1206.0
idx_41868,1141.0
idx_41869,1141.0
idx_41870,1206.0
idx_41871,1206.0
idx_41872,1206.0
idx_41873,1206.0
idx_41874,1141.0
idx_41875,1206.0
idx_41876,1206.0
idx_41877,1206.0
idx_41878,1206.0
idx_41879,1206.0
idx_41880,1206.0
idx_41881,1206.0
idx_41882,1206.0
idx_41883,1206.0
idx_41884,1206.0
idx_41885,1141.0
idx_41886,1206.0
idx_41887,1141.0
idx_41888,1206.0
idx_41889,1206.0
idx_41890,1206.0
idx_41891,1141.0
idx_41892,1206.0
idx_41893,1141.0
idx_41894,1206.0
idx_41895,1141.0
idx_41896,1206.0
idx_41897,1206.0
idx_41898,1206.0
idx_41899,1206.0
idx_41900,1206.0
idx_41901,1206.0
idx_41902,1141.0
idx_41903,1141.0
idx_41904,1141.0
idx_41905,1206.0
idx_41906,1206.0
idx_41907,1141.0
idx_41908,1141.0
idx_41909,1206.0
idx_41910,1206.0
idx_41911,1206.0
idx_41912,1206.0
idx_41913,1206.0
idx_41914,1206.0
idx_41915,1206.0
idx_41916,1206.0
idx_41917,1141.0
idx_41918,1141.0
idx_41919,1206.0
idx_41920,1206.0
idx_41921,1206.0
idx_41922,1206.0
idx_41923,1206.0
idx_41924,1141.0
idx_41925,1206.0
idx_41926,1206.0
idx_41927,1141.0
idx_41928,1206.0
idx_41929,1206.0
idx_41930,1206.0
idx_41931,1206.0
idx_41932,1206.0
idx_41933,1141.0
idx_41934,1141.0
idx_41935,1206.0
idx_41936,1206.0
idx_41937,1206.0
idx_41938,1141.0
idx_41939,1206.0
idx_41940,1206.0
idx_41941,1206.0
idx_41942,1206.0
idx_41943,1141.0
idx_41944,1206.0
idx_41945,1206.0
idx_41946,1206.0
idx_41947,1206.0
idx_41948,1141.0
idx_41949,1206.0
idx_41950,1206.0
idx_41951,1206.0
idx_41952,1206.0
idx_41953,1206.0
idx_41954,1206.0
idx_41955,1206.0
idx_41956,1206.0
idx_41957,1141.0
idx_41958,1206.0
idx_41959,1141.0
idx_41960,1141.0
idx_41961,1206.0
idx_41962,1206.0
idx_41963,1206.0
idx_41964,1206.0
idx_41965,1206.0
idx_41966,1141.0
idx_41967,1206.0
idx_41968,1141.0
idx_41969,1206.0
idx_41970,1206.0
idx_41971,1206.0
idx_41972,1206.0
idx_41973,1206.0
idx_41974,1141.0
idx_41975,1141.0
idx_41976,1206.0
idx_41977,1206.0
idx_41978,1206.0
idx_41979,1206.0
idx_41980,1141.0
idx_41981,1141.0
idx_41982,1141.0
idx_41983,1206.0
idx_41984,1206.0
idx_41985,1206.0
idx_41986,1141.0
idx_41987,1206.0
idx_41988,1206.0
idx_41989,1206.0
idx_41990,1141.0
idx_41991,1141.0
idx_41992,1206.0
idx_41993,1206.0
idx_41994,1206.0
idx_41995,1206.0
idx_41996,1141.0
idx_41997,1206.0
idx_41998,1206.0
idx_41999,1206.0
idx_42000,1206.0
idx_42001,1206.0
idx_42002,1206.0
idx_42003,1206.0
idx_42004,1206.0
idx_42005,1141.0
idx_42006,1206.0
idx_42007,1141.0
idx_42008,1141.0
idx_42009,1206.0
idx_42010,1206.0
idx_42011,1206.0
idx_42012,1206.0
idx_42013,1206.0
idx_42014,1141.0
idx_42015,1206.0
idx_42016,1206.0
idx_42017,1206.0
idx_42018,1141.0
idx_42019,1206.0
idx_42020,1206.0
idx_42021,1206.0
idx_42022,1206.0
idx_42023,1141.0
idx_42024,1206.0
idx_42025,1206.0
idx_42026,1206.0
idx_42027,1206.0
idx_42028,1206.0
idx_42029,1141.0
idx_42030,1141.0
idx_42031,1141.0
idx_42032,1206.0
idx_42033,1206.0
idx_42034,1206.0
idx_42035,1206.0
idx_42036,1206.0
idx_42037,1141.0
idx_42038,1206.0
idx_42039,1141.0
idx_42040,1141.0
idx_42041,1206.0
idx_42042,1206.0
idx_42043,1206.0
idx_42044,1206.0
idx_42045,1141.0
idx_42046,1206.0
idx_42047,1206.0
idx_42048,1141.0
idx_42049,1206.0
idx_42050,1206.0
idx_42051,1141.0
idx_42052,1141.0
idx_42053,1206.0
idx_42054,1141.0
idx_42055,1206.0
idx_42056,1206.0
idx_42057,1206.0
idx_42058,1206.0
idx_42059,1206.0
idx_42060,1141.0
idx_42061,1206.0
idx_42062,1206.0
idx_42063,1141.0
idx_42064,1206.0
idx_42065,1206.0
idx_42066,1206.0
idx_42067,1206.0
idx_42068,1206.0
idx_42069,1141.0
idx_42070,1206.0
idx_42071,1206.0
idx_42072,1206.0
idx_42073,1141.0
idx_42074,1206.0
idx_42075,1206.0
idx_42076,1206.0
idx_42077,1206.0
idx_42078,1206.0
idx_42079,1206.0
idx_42080,1206.0
idx_42081,1206.0
idx_42082,1206.0
idx_42083,1206.0
idx_42084,1206.0
idx_42085,1206.0
idx_42086,1206.0
idx_42087,1141.0
idx_42088,1206.0
idx_42089,1206.0
idx_42090,1141.0
idx_42091,1206.0
idx_42092,1141.0
idx_42093,1206.0
idx_42094,1206.0
idx_42095,1206.0
idx_42096,1206.0
idx_42097,1206.0
idx_42098,1206.0
idx_42099,1141.0
idx_42100,1206.0
idx_42101,1141.0
idx_42102,1206.0
idx_42103,1206.0
idx_42104,1206.0
idx_42105,1206.0
idx_42106,1206.0
idx_42107,1206.0
idx_42108,1141.0
idx_42109,1206.0
idx_42110,1141.0
idx_42111,1141.0
idx_42112,1206.0
idx_42113,1206.0
idx_42114,1206.0
idx_42115,1206.0
idx_42116,1206.0
idx_42117,1206.0
idx_42118,1141.0
idx_42119,1206.0
idx_42120,1206.0
idx_42121,1206.0
idx_42122,1141.0
idx_42123,1206.0
idx_42124,1206.0
idx_42125,1206.0
idx_42126,1206.0
idx_42127,1206.0
idx_42128,1206.0
idx_42129,1206.0
idx_42130,1206.0
idx_42131,1141.0
idx_42132,1141.0
idx_42133,1206.0
idx_42134,1206.0
idx_42135,1206.0
idx_42136,1206.0
idx_42137,1206.0
idx_42138,1141.0
idx_42139,1206.0
idx_42140,1206.0
idx_42141,1206.0
idx_42142,1141.0
idx_42143,1206.0
idx_42144,1206.0
idx_42145,1206.0
idx_42146,1206.0
idx_42147,1206.0
idx_42148,1206.0
idx_42149,1206.0
idx_42150,1206.0
idx_42151,1206.0
idx_42152,1141.0
idx_42153,1141.0
idx_42154,1206.0
idx_42155,1141.0
idx_42156,1206.0
idx_42157,1141.0
idx_42158,1206.0
idx_42159,1206.0
idx_42160,1206.0
idx_42161,1141.0
idx_42162,1206.0
idx_42163,1206.0
idx_42164,1141.0
idx_42165,1206.0
idx_42166,1206.0
idx_42167,1206.0
idx_42168,1206.0
idx_42169,1206.0
idx_42170,1206.0
idx_42171,1206.0
idx_42172,1206.0
idx_42173,1206.0
idx_42174,1206.0
idx_42175,1141.0
idx_42176,1141.0
idx_42177,1206.0
idx_42178,1141.0
idx_42179,1141.0
idx_42180,1206.0
idx_42181,1206.0
idx_42182,1141.0
idx_42183,1141.0
idx_42184,1206.0
idx_42185,1141.0
idx_42186,1206.0
idx_42187,1206.0
idx_42188,1206.0
idx_42189,1206.0
idx_42190,1206.0
idx_42191,1206.0
idx_42192,1206.0
idx_42193,1141.0
idx_42194,1206.0
idx_42195,1206.0
idx_42196,1206.0
idx_42197,1206.0
idx_42198,1206.0
idx_42199,1206.0
idx_42200,1206.0
idx_42201,1206.0
idx_42202,1206.0
idx_42203,1141.0
idx_42204,1141.0
idx_42205,1206.0
idx_42206,1206.0
idx_42207,1141.0
idx_42208,1206.0
idx_42209,1206.0
idx_42210,1206.0
idx_42211,1206.0
idx_42212,1206.0
idx_42213,1206.0
idx_42214,1206.0
idx_42215,1206.0
idx_42216,1141.0
idx_42217,1206.0
idx_42218,1141.0
idx_42219,1206.0
idx_42220,1206.0
idx_42221,1206.0
idx_42222,1206.0
idx_42223,1206.0
idx_42224,1206.0
idx_42225,1206.0
idx_42226,1206.0
idx_42227,1206.0
idx_42228,1206.0
idx_42229,1206.0
idx_42230,1206.0
idx_42231,1141.0
idx_42232,1141.0
idx_42233,1206.0
idx_42234,1206.0
idx_42235,1206.0
idx_42236,1141.0
idx_42237,1206.0
idx_42238,1206.0
idx_42239,1206.0
idx_42240,1206.0
idx_42241,1206.0
idx_42242,1206.0
idx_42243,1206.0
idx_42244,1206.0
idx_42245,1206.0
idx_42246,1206.0
idx_42247,1206.0
idx_42248,1206.0
idx_42249,1206.0
idx_42250,1141.0
idx_42251,1141.0
idx_42252,1206.0
idx_42253,1206.0
idx_42254,1206.0
idx_42255,1141.0
idx_42256,1206.0
idx_42257,1141.0
idx_42258,1206.0
idx_42259,1206.0
idx_42260,1206.0
idx_42261,1206.0
idx_42262,1206.0
idx_42263,1206.0
idx_42264,1206.0
idx_42265,1206.0
idx_42266,1206.0
idx_42267,1206.0
idx_42268,1206.0
idx_42269,1141.0
idx_42270,1206.0
idx_42271,1206.0
idx_42272,1206.0
idx_42273,1141.0
idx_42274,1141.0
idx_42275,1206.0
idx_42276,1206.0
idx_42277,1206.0
idx_42278,1206.0
idx_42279,1206.0
idx_42280,1206.0
idx_42281,1206.0
idx_42282,1206.0
idx_42283,1206.0
idx_42284,1206.0
idx_42285,1206.0
idx_42286,1206.0
idx_42287,1141.0
idx_42288,1141.0
idx_42289,1141.0
idx_42290,1206.0
idx_42291,1206.0
idx_42292,1206.0
idx_42293,1206.0
idx_42294,1206.0
idx_42295,1141.0
idx_42296,1206.0
idx_42297,1141.0
idx_42298,1206.0
idx_42299,1206.0
idx_42300,1206.0
idx_42301,1206.0
idx_42302,1206.0
idx_42303,1206.0
idx_42304,1206.0
idx_42305,1206.0
idx_42306,1206.0
idx_42307,1206.0
idx_42308,1141.0
idx_42309,1206.0
idx_42310,1206.0
idx_42311,1141.0
idx_42312,1206.0
idx_42313,1206.0
idx_42314,1206.0
idx_42315,1141.0
idx_42316,1206.0
idx_42317,1141.0
idx_42318,1206.0
idx_42319,1206.0
idx_42320,1141.0
idx_42321,1206.0
idx_42322,1206.0
idx_42323,1206.0
idx_42324,1206.0
idx_42325,1206.0
idx_42326,1206.0
idx_42327,1141.0
idx_42328,1206.0
idx_42329,1206.0
idx_42330,1141.0
idx_42331,1206.0
idx_42332,1206.0
idx_42333,1206.0
idx_42334,1141.0
idx_42335,1206.0
idx_42336,1206.0
idx_42337,1141.0
idx_42338,1206.0
idx_42339,1141.0
idx_42340,1206.0
idx_42341,1206.0
idx_42342,1206.0
idx_42343,1206.0
idx_42344,1206.0
idx_42345,1206.0
idx_42346,1206.0
idx_42347,1206.0
idx_42348,1206.0
idx_42349,1141.0
idx_42350,1141.0
idx_42351,1206.0
idx_42352,1206.0
idx_42353,1206.0
idx_42354,1141.0
idx_42355,1141.0
idx_42356,1206.0
idx_42357,1206.0
idx_42358,1141.0
idx_42359,1206.0
idx_42360,1206.0
idx_42361,1206.0
idx_42362,1206.0
idx_42363,1206.0
idx_42364,1206.0
idx_42365,1206.0
idx_42366,1141.0
idx_42367,1206.0
idx_42368,1206.0
idx_42369,1206.0
idx_42370,1141.0
idx_42371,1141.0
idx_42372,1141.0
idx_42373,1206.0
idx_42374,1206.0
idx_42375,1206.0
idx_42376,1206.0
idx_42377,1206.0
idx_42378,1206.0
idx_42379,1206.0
idx_42380,1141.0
idx_42381,1141.0
idx_42382,1206.0
idx_42383,1206.0
idx_42384,1206.0
idx_42385,1206.0
idx_42386,1206.0
idx_42387,1206.0
idx_42388,1206.0
idx_42389,1206.0
idx_42390,1206.0
idx_42391,1206.0
idx_42392,1206.0
idx_42393,1141.0
idx_42394,1206.0
idx_42395,1141.0
idx_42396,1206.0
idx_42397,1206.0
idx_42398,1206.0
idx_42399,1141.0
idx_42400,1206.0
idx_42401,1206.0
idx_42402,1141.0
idx_42403,1206.0
idx_42404,1206.0
idx_42405,1206.0
idx_42406,1206.0
idx_42407,1206.0
idx_42408,1206.0
idx_42409,1206.0
idx_42410,1206.0
idx_42411,1141.0
idx_42412,1141.0
idx_42413,1141.0
idx_42414,1141.0
idx_42415,1206.0
idx_42416,1206.0
idx_42417,1206.0
idx_42418,1206.0
idx_42419,1206.0
idx_42420,1206.0
idx_42421,1206.0
idx_42422,1206.0
idx_42423,1141.0
idx_42424,1141.0
idx_42425,1206.0
idx_42426,1141.0
idx_42427,1206.0
idx_42428,1206.0
idx_42429,1206.0
idx_42430,1206.0
idx_42431,1206.0
idx_42432,1206.0
idx_42433,1206.0
idx_42434,1206.0
idx_42435,1206.0
idx_42436,1141.0
idx_42437,1206.0
idx_42438,1141.0
idx_42439,1141.0
idx_42440,1206.0
idx_42441,1141.0
idx_42442,1206.0
idx_42443,1206.0
idx_42444,1206.0
idx_42445,1206.0
idx_42446,1206.0
idx_42447,1206.0
idx_42448,1206.0
idx_42449,1206.0
idx_42450,1206.0
idx_42451,1206.0
idx_42452,1141.0
idx_42453,1206.0
idx_42454,1206.0
idx_42455,1206.0
idx_42456,1206.0
idx_42457,1206.0
idx_42458,1206.0
idx_42459,1206.0
idx_42460,1141.0
idx_42461,1206.0
idx_42462,1141.0
idx_42463,1141.0
idx_42464,1141.0
idx_42465,1206.0
idx_42466,1206.0
idx_42467,1206.0
idx_42468,1206.0
idx_42469,1206.0
idx_42470,1206.0
idx_42471,1206.0
idx_42472,1206.0
idx_42473,1206.0
idx_42474,1141.0
idx_42475,1206.0
idx_42476,1206.0
idx_42477,1206.0
idx_42478,1141.0
idx_42479,1141.0
idx_42480,1206.0
idx_42481,1206.0
idx_42482,1206.0
idx_42483,1206.0
idx_42484,1206.0
idx_42485,1206.0
idx_42486,1141.0
idx_42487,1206.0
idx_42488,1206.0
idx_42489,1206.0
idx_42490,1206.0
idx_42491,1206.0
idx_42492,1206.0
idx_42493,1206.0
idx_42494,1206.0
idx_42495,1206.0
idx_42496,1141.0
idx_42497,1141.0
idx_42498,1141.0
idx_42499,1206.0
idx_42500,1206.0
idx_42501,1206.0
idx_42502,1206.0
idx_42503,1206.0
idx_42504,1206.0
idx_42505,1206.0
idx_42506,1206.0
idx_42507,1206.0
idx_42508,1206.0
idx_42509,1206.0
idx_42510,1206.0
idx_42511,1141.0
idx_42512,1206.0
idx_42513,1206.0
idx_42514,1206.0
idx_42515,1206.0
idx_42516,1141.0
idx_42517,1206.0
idx_42518,1141.0
idx_42519,1206.0
idx_42520,1206.0
idx_42521,1206.0
idx_42522,1206.0
idx_42523,1206.0
idx_42524,1206.0
idx_42525,1206.0
idx_42526,1206.0
idx_42527,1206.0
idx_42528,1206.0
idx_42529,1141.0
idx_42530,1206.0
idx_42531,1206.0
idx_42532,1206.0
idx_42533,1206.0
idx_42534,1206.0
idx_42535,1206.0
idx_42536,1206.0
idx_42537,1206.0
idx_42538,1206.0
idx_42539,1206.0
idx_42540,1206.0
idx_42541,1206.0
idx_42542,1206.0
idx_42543,1206.0
idx_42544,1206.0
idx_42545,1206.0
idx_42546,1206.0
